ep1,epV,p,q,e,pimg / p,pmx / p,psi,Dp,eta
15.43034278,0.049692205,2.955005699,4.284747841,0.852382883,1.000002751,1.000012055,-4.94718E-06,-3.97728E-06,1.449996473
15.43537262,0.049692205,2.955008046,4.284751279,0.852382883,1.000002742,1.000012015,-4.93054E-06,-3.96392E-06,1.449996485
15.44040216,0.049692205,2.955010386,4.284754706,0.852382883,1.000002733,1.000011974,-4.91396E-06,-3.9506E-06,1.449996497
15.44543139,0.049692204,2.955012717,4.284758122,0.852382883,1.000002724,1.000011934,-4.89744E-06,-3.93733E-06,1.449996508
15.45046033,0.049692204,2.955015041,4.284761526,0.852382883,1.000002714,1.000011894,-4.88096E-06,-3.9241E-06,1.44999652
15.45548897,0.049692204,2.955017357,4.284764919,0.852382883,1.000002705,1.000011854,-4.86455E-06,-3.91092E-06,1.449996532
15.46051731,0.049692204,2.955019665,4.2847683,0.852382883,1.000002696,1.000011814,-4.84819E-06,-3.89778E-06,1.449996543
15.46554535,0.049692203,2.955021965,4.28477167,0.852382883,1.000002687,1.000011774,-4.83188E-06,-3.88468E-06,1.449996555
15.4705731,0.049692203,2.955024258,4.284775029,0.852382883,1.000002678,1.000011735,-4.81563E-06,-3.87163E-06,1.449996567
15.47560054,0.049692203,2.955026543,4.284778376,0.852382883,1.000002669,1.000011695,-4.79944E-06,-3.85862E-06,1.449996578
15.48062768,0.049692203,2.95502882,4.284781712,0.852382883,1.00000266,1.000011656,-4.7833E-06,-3.84566E-06,1.44999659
15.48565453,0.049692202,2.95503109,4.284785037,0.852382883,1.000002651,1.000011617,-4.76721E-06,-3.83274E-06,1.449996601
15.49068107,0.049692202,2.955033352,4.284788351,0.852382884,1.000002642,1.000011578,-4.75118E-06,-3.81986E-06,1.449996613
15.49570732,0.049692202,2.955035606,4.284791653,0.852382884,1.000002633,1.000011539,-4.7352E-06,-3.80702E-06,1.449996624
15.50073327,0.049692202,2.955037853,4.284794945,0.852382884,1.000002625,1.0000115,-4.71927E-06,-3.79423E-06,1.449996636
15.50575892,0.049692202,2.955040092,4.284798225,0.852382884,1.000002616,1.000011461,-4.7034E-06,-3.78148E-06,1.449996647
15.51078427,0.049692201,2.955042324,4.284801494,0.852382884,1.000002607,1.000011423,-4.68758E-06,-3.76878E-06,1.449996658
15.51580932,0.049692201,2.955044548,4.284804753,0.852382884,1.000002598,1.000011384,-4.67181E-06,-3.75611E-06,1.449996669
15.52083407,0.049692201,2.955046765,4.284808,0.852382884,1.000002589,1.000011346,-4.6561E-06,-3.74349E-06,1.449996681
15.52585852,0.049692201,2.955048974,4.284811237,0.852382884,1.000002581,1.000011308,-4.64044E-06,-3.73092E-06,1.449996692
15.53088268,0.0496922,2.955051176,4.284814463,0.852382884,1.000002572,1.00001127,-4.62484E-06,-3.71838E-06,1.449996703
15.53590653,0.0496922,2.955053371,4.284817677,0.852382884,1.000002563,1.000011232,-4.60928E-06,-3.70589E-06,1.449996714
15.54093009,0.0496922,2.955055558,4.284820881,0.852382884,1.000002555,1.000011194,-4.59378E-06,-3.69343E-06,1.449996725
15.54595335,0.0496922,2.955057738,4.284824075,0.852382884,1.000002546,1.000011156,-4.57833E-06,-3.68102E-06,1.449996736
15.55097631,0.0496922,2.95505991,4.284827257,0.852382884,1.000002538,1.000011119,-4.56293E-06,-3.66865E-06,1.449996747
15.55599897,0.049692199,2.955062075,4.284830429,0.852382884,1.000002529,1.000011082,-4.54758E-06,-3.65633E-06,1.449996758
15.56102133,0.049692199,2.955064233,4.28483359,0.852382884,1.000002521,1.000011044,-4.53229E-06,-3.64404E-06,1.449996769
15.56604339,0.049692199,2.955066384,4.284836741,0.852382884,1.000002512,1.000011007,-4.51704E-06,-3.6318E-06,1.44999678
15.57106516,0.049692199,2.955068527,4.284839881,0.852382884,1.000002504,1.00001097,-4.50185E-06,-3.61959E-06,1.449996791
15.57608662,0.049692198,2.955070664,4.28484301,0.852382884,1.000002495,1.000010933,-4.48671E-06,-3.60743E-06,1.449996801
15.58110779,0.049692198,2.955072793,4.284846129,0.852382884,1.000002487,1.000010896,-4.47162E-06,-3.59531E-06,1.449996812
15.58612866,0.049692198,2.955074914,4.284849238,0.852382884,1.000002479,1.00001086,-4.45658E-06,-3.58323E-06,1.449996823
15.59114923,0.049692198,2.955077029,4.284852336,0.852382884,1.00000247,1.000010823,-4.44159E-06,-3.57118E-06,1.449996834
15.5961695,0.049692198,2.955079137,4.284855423,0.852382884,1.000002462,1.000010787,-4.42665E-06,-3.55918E-06,1.449996844
15.60118947,0.049692197,2.955081237,4.2848585,0.852382884,1.000002454,1.000010751,-4.41176E-06,-3.54722E-06,1.449996855
15.60620914,0.049692197,2.955083331,4.284861567,0.852382884,1.000002445,1.000010714,-4.39692E-06,-3.5353E-06,1.449996866
15.61122852,0.049692197,2.955085417,4.284864624,0.852382884,1.000002437,1.000010678,-4.38214E-06,-3.52342E-06,1.449996876
15.6162476,0.049692197,2.955087497,4.28486767,0.852382884,1.000002429,1.000010642,-4.3674E-06,-3.51158E-06,1.449996887
15.62126637,0.049692197,2.955089569,4.284870706,0.852382884,1.000002421,1.000010607,-4.35271E-06,-3.49978E-06,1.449996897
15.62628485,0.049692196,2.955091635,4.284873732,0.852382884,1.000002413,1.000010571,-4.33807E-06,-3.48802E-06,1.449996908
15.63130303,0.049692196,2.955093693,4.284876748,0.852382884,1.000002405,1.000010535,-4.32348E-06,-3.4763E-06,1.449996918
15.63632092,0.049692196,2.955095745,4.284879753,0.852382884,1.000002397,1.0000105,-4.30893E-06,-3.46462E-06,1.449996928
15.6413385,0.049692196,2.95509779,4.284882749,0.852382884,1.000002389,1.000010465,-4.29444E-06,-3.45298E-06,1.449996939
15.64635579,0.049692196,2.955099828,4.284885734,0.852382884,1.00000238,1.000010429,-4.28E-06,-3.44137E-06,1.449996949
15.65137277,0.049692195,2.955101859,4.284888709,0.852382884,1.000002372,1.000010394,-4.2656E-06,-3.42981E-06,1.449996959
15.65638946,0.049692195,2.955103883,4.284891675,0.852382884,1.000002365,1.000010359,-4.25125E-06,-3.41828E-06,1.449996969
15.66140585,0.049692195,2.9551059,4.28489463,0.852382884,1.000002357,1.000010325,-4.23695E-06,-3.40679E-06,1.44999698
15.66642194,0.049692195,2.955107911,4.284897576,0.852382884,1.000002349,1.00001029,-4.2227E-06,-3.39534E-06,1.44999699
15.67143774,0.049692195,2.955109915,4.284900511,0.852382884,1.000002341,1.000010255,-4.2085E-06,-3.38393E-06,1.449997
15.67645323,0.049692194,2.955111912,4.284903437,0.852382884,1.000002333,1.000010221,-4.19434E-06,-3.37256E-06,1.44999701
15.68146843,0.049692194,2.955113902,4.284906353,0.852382884,1.000002325,1.000010186,-4.18024E-06,-3.36123E-06,1.44999702
15.68648333,0.049692194,2.955115886,4.284909259,0.852382884,1.000002317,1.000010152,-4.16618E-06,-3.34993E-06,1.44999703
15.69149793,0.049692194,2.955117863,4.284912155,0.852382884,1.000002309,1.000010118,-4.15216E-06,-3.33867E-06,1.44999704
15.69651223,0.049692194,2.955119834,4.284915042,0.852382884,1.000002302,1.000010084,-4.1382E-06,-3.32745E-06,1.44999705
15.70152623,0.049692193,2.955121797,4.284917919,0.852382884,1.000002294,1.00001005,-4.12428E-06,-3.31627E-06,1.44999706
15.70653994,0.049692193,2.955123755,4.284920786,0.852382884,1.000002286,1.000010016,-4.11041E-06,-3.30513E-06,1.44999707
15.71155335,0.049692193,2.955125705,4.284923643,0.852382884,1.000002279,1.000009982,-4.09658E-06,-3.29402E-06,1.44999708
15.71656646,0.049692193,2.955127649,4.284926491,0.852382884,1.000002271,1.000009949,-4.0828E-06,-3.28295E-06,1.44999709
15.72157927,0.049692193,2.955129587,4.28492933,0.852382884,1.000002263,1.000009915,-4.06907E-06,-3.27191E-06,1.449997099
15.72659178,0.049692192,2.955131518,4.284932158,0.852382884,1.000002256,1.000009882,-4.05538E-06,-3.26092E-06,1.449997109
15.73160399,0.049692192,2.955133442,4.284934978,0.852382884,1.000002248,1.000009849,-4.04174E-06,-3.24996E-06,1.449997119
15.73661591,0.049692192,2.955135361,4.284937788,0.852382884,1.000002241,1.000009816,-4.02814E-06,-3.23904E-06,1.449997129
15.74162753,0.049692192,2.955137272,4.284940588,0.852382884,1.000002233,1.000009783,-4.0146E-06,-3.22815E-06,1.449997138
15.74663885,0.049692192,2.955139177,4.284943379,0.852382884,1.000002225,1.00000975,-4.00109E-06,-3.2173E-06,1.449997148
15.75164987,0.049692191,2.955141076,4.284946161,0.852382884,1.000002218,1.000009717,-3.98763E-06,-3.20649E-06,1.449997158
15.7566606,0.049692191,2.955142969,4.284948933,0.852382884,1.000002211,1.000009684,-3.97422E-06,-3.19571E-06,1.449997167
15.76167102,0.049692191,2.955144855,4.284951696,0.852382884,1.000002203,1.000009652,-3.96085E-06,-3.18497E-06,1.449997177
15.76668115,0.049692191,2.955146734,4.28495445,0.852382884,1.000002196,1.000009619,-3.94753E-06,-3.17426E-06,1.449997186
15.77169098,0.049692191,2.955148608,4.284957194,0.852382884,1.000002188,1.000009587,-3.93425E-06,-3.1636E-06,1.449997196
15.77670051,0.049692191,2.955150475,4.284959929,0.852382884,1.000002181,1.000009555,-3.92102E-06,-3.15296E-06,1.449997205
15.78170975,0.04969219,2.955152336,4.284962655,0.852382884,1.000002174,1.000009523,-3.90783E-06,-3.14237E-06,1.449997215
15.78671868,0.04969219,2.95515419,4.284965372,0.852382884,1.000002166,1.00000949,-3.89468E-06,-3.1318E-06,1.449997224
15.79172732,0.04969219,2.955156039,4.28496808,0.852382884,1.000002159,1.000009459,-3.88158E-06,-3.12128E-06,1.449997233
15.79673566,0.04969219,2.955157881,4.284970779,0.852382884,1.000002152,1.000009427,-3.86853E-06,-3.11079E-06,1.449997243
15.8017437,0.04969219,2.955159717,4.284973468,0.852382884,1.000002145,1.000009395,-3.85551E-06,-3.10033E-06,1.449997252
15.80675145,0.049692189,2.955161547,4.284976149,0.852382884,1.000002137,1.000009363,-3.84254E-06,-3.08991E-06,1.449997261
15.81175889,0.049692189,2.95516337,4.28497882,0.852382884,1.00000213,1.000009332,-3.82962E-06,-3.07953E-06,1.44999727
15.81676604,0.049692189,2.955165188,4.284981483,0.852382884,1.000002123,1.000009301,-3.81674E-06,-3.06918E-06,1.44999728
15.82177289,0.049692189,2.955166999,4.284984136,0.852382884,1.000002116,1.000009269,-3.8039E-06,-3.05886E-06,1.449997289
15.82677945,0.049692189,2.955168804,4.284986781,0.852382884,1.000002109,1.000009238,-3.7911E-06,-3.04858E-06,1.449997298
15.8317857,0.049692189,2.955170604,4.284989417,0.852382884,1.000002102,1.000009207,-3.77835E-06,-3.03833E-06,1.449997307
15.83679166,0.049692188,2.955172397,4.284992044,0.852382884,1.000002095,1.000009176,-3.76564E-06,-3.02812E-06,1.449997316
15.84179732,0.049692188,2.955174184,4.284994662,0.852382884,1.000002088,1.000009145,-3.75297E-06,-3.01794E-06,1.449997325
15.84680268,0.049692188,2.955175965,4.284997271,0.852382884,1.000002081,1.000009114,-3.74035E-06,-3.0078E-06,1.449997334
15.85180774,0.049692188,2.95517774,4.284999871,0.852382884,1.000002074,1.000009084,-3.72777E-06,-2.99769E-06,1.449997343
15.85681251,0.049692188,2.955179509,4.285002463,0.852382884,1.000002067,1.000009053,-3.71523E-06,-2.98761E-06,1.449997352
15.86181698,0.049692187,2.955181273,4.285005046,0.852382884,1.00000206,1.000009023,-3.70273E-06,-2.97757E-06,1.449997361
15.86682115,0.049692187,2.95518303,4.285007621,0.852382884,1.000002053,1.000008992,-3.69028E-06,-2.96756E-06,1.44999737
15.87182502,0.049692187,2.955184781,4.285010186,0.852382884,1.000002046,1.000008962,-3.67786E-06,-2.95759E-06,1.449997379
15.8768286,0.049692187,2.955186527,4.285012743,0.852382884,1.000002039,1.000008932,-3.66549E-06,-2.94764E-06,1.449997387
15.88183188,0.049692187,2.955188267,4.285015292,0.852382884,1.000002032,1.000008902,-3.65316E-06,-2.93774E-06,1.449997396
15.88683486,0.049692187,2.95519,4.285017832,0.852382884,1.000002025,1.000008872,-3.64087E-06,-2.92786E-06,1.449997405
15.89183754,0.049692186,2.955191728,4.285020363,0.852382884,1.000002018,1.000008842,-3.62862E-06,-2.91802E-06,1.449997414
15.89683993,0.049692186,2.955193451,4.285022886,0.852382884,1.000002012,1.000008812,-3.61642E-06,-2.90821E-06,1.449997422
15.90184202,0.049692186,2.955195167,4.285025401,0.852382884,1.000002005,1.000008783,-3.60425E-06,-2.89844E-06,1.449997431
15.90684381,0.049692186,2.955196878,4.285027907,0.852382884,1.000001998,1.000008753,-3.59213E-06,-2.88869E-06,1.44999744
15.9118453,0.049692186,2.955198583,4.285030404,0.852382884,1.000001991,1.000008724,-3.58004E-06,-2.87898E-06,1.449997448
15.91684649,0.049692186,2.955200282,4.285032893,0.852382884,1.000001985,1.000008694,-3.568E-06,-2.8693E-06,1.449997457
15.92184739,0.049692185,2.955201975,4.285035374,0.852382884,1.000001978,1.000008665,-3.556E-06,-2.85966E-06,1.449997466
15.92684799,0.049692185,2.955203663,4.285037846,0.852382884,1.000001971,1.000008636,-3.54404E-06,-2.85005E-06,1.449997474
15.9318483,0.049692185,2.955205345,4.285040311,0.852382884,1.000001965,1.000008607,-3.53211E-06,-2.84047E-06,1.449997483
15.9368483,0.049692185,2.955207021,4.285042766,0.852382884,1.000001958,1.000008578,-3.52023E-06,-2.83092E-06,1.449997491
15.94184801,0.049692185,2.955208692,4.285045214,0.852382884,1.000001952,1.000008549,-3.50839E-06,-2.8214E-06,1.449997499
15.94684742,0.049692185,2.955210357,4.285047653,0.852382884,1.000001945,1.00000852,-3.49659E-06,-2.81192E-06,1.449997508
15.95184653,0.049692184,2.955212017,4.285050085,0.852382884,1.000001939,1.000008492,-3.48483E-06,-2.80247E-06,1.449997516
15.95684535,0.049692184,2.955213671,4.285052508,0.852382884,1.000001932,1.000008463,-3.4731E-06,-2.79304E-06,1.449997525
15.96184387,0.049692184,2.955215319,4.285054922,0.852382884,1.000001926,1.000008435,-3.46142E-06,-2.78366E-06,1.449997533
15.96684209,0.049692184,2.955216962,4.285057329,0.852382884,1.000001919,1.000008406,-3.44978E-06,-2.7743E-06,1.449997541
15.97184001,0.049692184,2.955218599,4.285059728,0.852382884,1.000001913,1.000008378,-3.43817E-06,-2.76497E-06,1.44999755
15.97683764,0.049692184,2.955220231,4.285062118,0.852382884,1.000001906,1.00000835,-3.42661E-06,-2.75568E-06,1.449997558
15.98183497,0.049692183,2.955221858,4.285064501,0.852382884,1.0000019,1.000008322,-3.41508E-06,-2.74641E-06,1.449997566
15.986832,0.049692183,2.955223479,4.285066875,0.852382884,1.000001893,1.000008294,-3.40359E-06,-2.73718E-06,1.449997574
15.99182874,0.049692183,2.955225094,4.285069242,0.852382884,1.000001887,1.000008266,-3.39214E-06,-2.72798E-06,1.449997582
15.99682518,0.049692183,2.955226704,4.285071601,0.852382884,1.000001881,1.000008238,-3.38073E-06,-2.71881E-06,1.449997591
16.00182132,0.049692183,2.955228309,4.285073951,0.852382884,1.000001874,1.00000821,-3.36936E-06,-2.70967E-06,1.449997599
16.00681716,0.049692183,2.955229908,4.285076294,0.852382884,1.000001868,1.000008183,-3.35802E-06,-2.70056E-06,1.449997607
16.01181271,0.049692182,2.955231502,4.285078629,0.852382884,1.000001862,1.000008155,-3.34672E-06,-2.69148E-06,1.449997615
16.01680796,0.049692182,2.95523309,4.285080956,0.852382884,1.000001856,1.000008128,-3.33547E-06,-2.68243E-06,1.449997623
16.02180291,0.049692182,2.955234673,4.285083275,0.852382884,1.000001849,1.0000081,-3.32425E-06,-2.67342E-06,1.449997631
16.02679756,0.049692182,2.955236251,4.285085586,0.852382884,1.000001843,1.000008073,-3.31306E-06,-2.66443E-06,1.449997639
16.03179192,0.049692182,2.955237824,4.28508789,0.852382884,1.000001837,1.000008046,-3.30192E-06,-2.65547E-06,1.449997647
16.03678598,0.049692182,2.955239391,4.285090186,0.852382884,1.000001831,1.000008019,-3.29081E-06,-2.64654E-06,1.449997655
16.04177975,0.049692181,2.955240953,4.285092474,0.852382884,1.000001825,1.000007992,-3.27974E-06,-2.63765E-06,1.449997663
16.04677321,0.049692181,2.95524251,4.285094755,0.852382884,1.000001818,1.000007965,-3.2687E-06,-2.62878E-06,1.44999767
16.05176638,0.049692181,2.955244061,4.285097028,0.852382884,1.000001812,1.000007938,-3.25771E-06,-2.61994E-06,1.449997678
16.05675926,0.049692181,2.955245608,4.285099293,0.852382884,1.000001806,1.000007912,-3.24675E-06,-2.61113E-06,1.449997686
16.06175183,0.049692181,2.955247149,4.28510155,0.852382884,1.0000018,1.000007885,-3.23583E-06,-2.60236E-06,1.449997694
16.06674411,0.049692181,2.955248684,4.2851038,0.852382884,1.000001794,1.000007858,-3.22494E-06,-2.59361E-06,1.449997702
16.07173609,0.049692181,2.955250215,4.285106043,0.852382884,1.000001788,1.000007832,-3.21409E-06,-2.58489E-06,1.449997709
16.07672778,0.04969218,2.955251741,4.285108278,0.852382884,1.000001782,1.000007806,-3.20328E-06,-2.5762E-06,1.449997717
16.08171917,0.04969218,2.955253261,4.285110505,0.852382884,1.000001776,1.000007779,-3.1925E-06,-2.56754E-06,1.449997725
16.08671026,0.04969218,2.955254777,4.285112725,0.852382884,1.00000177,1.000007753,-3.18176E-06,-2.5589E-06,1.449997732
16.09170105,0.04969218,2.955256287,4.285114937,0.852382884,1.000001764,1.000007727,-3.17106E-06,-2.5503E-06,1.44999774
16.09669155,0.04969218,2.955257792,4.285117142,0.852382884,1.000001758,1.000007701,-3.16039E-06,-2.54173E-06,1.449997748
16.10168175,0.04969218,2.955259292,4.28511934,0.852382884,1.000001752,1.000007675,-3.14976E-06,-2.53318E-06,1.449997755
16.10667165,0.049692179,2.955260787,4.28512153,0.852382884,1.000001746,1.000007649,-3.13916E-06,-2.52467E-06,1.449997763
16.11166126,0.049692179,2.955262277,4.285123713,0.852382884,1.00000174,1.000007624,-3.1286E-06,-2.51618E-06,1.44999777
16.11665057,0.049692179,2.955263762,4.285125888,0.852382884,1.000001735,1.000007598,-3.11808E-06,-2.50772E-06,1.449997778
16.12163959,0.049692179,2.955265242,4.285128056,0.852382884,1.000001729,1.000007572,-3.10759E-06,-2.49929E-06,1.449997785
16.1266283,0.049692179,2.955266717,4.285130217,0.852382884,1.000001723,1.000007547,-3.09713E-06,-2.49088E-06,1.449997793
16.13161672,0.049692179,2.955268187,4.285132371,0.852382884,1.000001717,1.000007522,-3.08671E-06,-2.48251E-06,1.4499978
16.13660485,0.049692179,2.955269653,4.285134517,0.852382884,1.000001711,1.000007496,-3.07633E-06,-2.47416E-06,1.449997808
16.14159267,0.049692178,2.955271113,4.285136656,0.852382884,1.000001706,1.000007471,-3.06598E-06,-2.46585E-06,1.449997815
16.1465802,0.049692178,2.955272568,4.285138788,0.852382884,1.0000017,1.000007446,-3.05566E-06,-2.45755E-06,1.449997822
16.15156744,0.049692178,2.955274019,4.285140913,0.852382884,1.000001694,1.000007421,-3.04538E-06,-2.44929E-06,1.44999783
16.15655437,0.049692178,2.955275464,4.285143031,0.852382884,1.000001689,1.000007396,-3.03514E-06,-2.44106E-06,1.449997837
16.16154101,0.049692178,2.955276905,4.285145141,0.852382884,1.000001683,1.000007371,-3.02493E-06,-2.43285E-06,1.449997844
16.16652736,0.049692178,2.955278341,4.285147245,0.852382884,1.000001677,1.000007346,-3.01475E-06,-2.42467E-06,1.449997852
16.1715134,0.049692178,2.955279772,4.285149341,0.852382884,1.000001672,1.000007322,-3.00461E-06,-2.41652E-06,1.449997859
16.17649915,0.049692177,2.955281198,4.285151431,0.852382884,1.000001666,1.000007297,-2.9945E-06,-2.40839E-06,1.449997866
16.18148461,0.049692177,2.955282619,4.285153513,0.852382884,1.00000166,1.000007272,-2.98443E-06,-2.4003E-06,1.449997873
16.18646976,0.049692177,2.955284036,4.285155588,0.852382884,1.000001655,1.000007248,-2.97439E-06,-2.39223E-06,1.44999788
16.19145463,0.049692177,2.955285448,4.285157656,0.852382884,1.000001649,1.000007224,-2.96438E-06,-2.38418E-06,1.449997887
16.19643919,0.049692177,2.955286855,4.285159718,0.852382884,1.000001644,1.000007199,-2.95441E-06,-2.37617E-06,1.449997895
16.20142346,0.049692177,2.955288257,4.285161772,0.852382884,1.000001638,1.000007175,-2.94447E-06,-2.36818E-06,1.449997902
16.20640743,0.049692177,2.955289655,4.28516382,0.852382884,1.000001633,1.000007151,-2.93456E-06,-2.36021E-06,1.449997909
16.2113911,0.049692176,2.955291048,4.28516586,0.852382884,1.000001627,1.000007127,-2.92469E-06,-2.35228E-06,1.449997916
16.21637448,0.049692176,2.955292436,4.285167894,0.852382884,1.000001622,1.000007103,-2.91485E-06,-2.34437E-06,1.449997923
16.22135756,0.049692176,2.95529382,4.285169921,0.852382884,1.000001616,1.000007079,-2.90504E-06,-2.33649E-06,1.44999793
16.22634035,0.049692176,2.955295199,4.285171941,0.852382884,1.000001611,1.000007055,-2.89527E-06,-2.32863E-06,1.449997937
16.23132284,0.049692176,2.955296573,4.285173955,0.852382884,1.000001605,1.000007031,-2.88553E-06,-2.3208E-06,1.449997944
