    time(1)             time(2)             stran(1)            stran(2)            stran(3)            stran(4)            stran(5)            stran(6)            stress(1)           stress(2)           stress(3)           stress(4)           stress(5)           stress(6)      statev(1)           statev(2)           statev(3)           statev(4)           statev(5)           statev(6)           statev(7)           statev(8)           statev(9)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)           statev(*)      
 36100.000000        36100.000000       -.90250000000E-02   0.85860000089E-03   0.85860000089E-03    0.0000000000        0.0000000000        0.0000000000       -665.24105204       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83851515056       0.79927142416E-01    3.4000000000       -255.55258058        1.3270939774        1.0000000000       -.25000000000E-06   0.29695936461E-07   0.29695936461E-07    0.0000000000        0.0000000000        0.0000000000       -.79998983653E-02   0.70377219032E-03   0.70377219032E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -255.55272119       0.44820879967E-06   0.67047465900E-02   
 37100.000000        37100.000000       -.92750000000E-02   0.88842016144E-03   0.88842016144E-03    0.0000000000        0.0000000000        0.0000000000       -667.73358124       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83816520139       0.79671095959E-01    3.4000000000       -256.69785745        1.3274877049        1.0000000000       -.25000000000E-06   0.29920889480E-07   0.29920889480E-07    0.0000000000        0.0000000000        0.0000000000       -.82347416052E-02   0.73131883685E-03   0.73131883685E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -256.69799644       0.43285107731E-06   0.67867212074E-02   
 38100.000000        38100.000000       -.95250000000E-02   0.91846197949E-03   0.91846197949E-03    0.0000000000        0.0000000000        0.0000000000       -670.16291442       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83781613357       0.79413239305E-01    3.4000000000       -257.81522086        1.3278842159        1.0000000000       -.25000000000E-06   0.30139879588E-07   0.30139879588E-07    0.0000000000        0.0000000000        0.0000000000       -.84699691323E-02   0.75914478396E-03   0.75914478396E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -257.81535821       0.41815170975E-06   0.68660006366E-02   
 39100.000000        39100.000000       -.97750000000E-02   0.94871959721E-03   0.94871959721E-03    0.0000000000        0.0000000000        0.0000000000       -672.53147749       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83746792510       0.79153662883E-01    3.4000000000       -258.90564845        1.3282833715        1.0000000000       -.25000000000E-06   0.30353097056E-07   0.30353097056E-07    0.0000000000        0.0000000000        0.0000000000       -.87055661948E-02   0.78724196107E-03   0.78724196107E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -258.90578413       0.40407971418E-06   0.69427091948E-02   
 40100.000000        40100.000000       -.10025000000E-01   0.97918734421E-03   0.97918734421E-03    0.0000000000        0.0000000000        0.0000000000       -674.84159459       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83712055469       0.78892452452E-01    3.4000000000       -259.97008320        1.3286850397        1.0000000000       -.25000000000E-06   0.30560727013E-07   0.30560727013E-07    0.0000000000        0.0000000000        0.0000000000       -.89415186600E-02   0.81560257784E-03   0.81560257784E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -259.97021721       0.39060572791E-06   0.70169646934E-02   
 41100.000000        41100.000000       -.10275000000E-01   0.10098597324E-02   0.10098597324E-02    0.0000000000        0.0000000000        0.0000000000       -677.09549287       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83677400173       0.78629689375E-01    3.4000000000       -261.00943461        1.3290890954        1.0000000000       -.25000000000E-06   0.30762949461E-07   0.30762949461E-07    0.0000000000        0.0000000000        0.0000000000       -.91778129848E-02   0.84421911475E-03   0.84421911475E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -261.00956694       0.37770191734E-06   0.70888788141E-02   
 42100.000000        42100.000000       -.10525000000E-01   0.10407314509E-02   0.10407314509E-02    0.0000000000        0.0000000000        0.0000000000       -679.29530690       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83642824626       0.78365450884E-01    3.4000000000       -262.02457981        1.3294954199        1.0000000000       -.25000000000E-06   0.30959939318E-07   0.30959939318E-07    0.0000000000        0.0000000000        0.0000000000       -.94144361893E-02   0.87308431391E-03   0.87308431391E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -262.02471047       0.36534189204E-06   0.71585574616E-02   
 43100.000000        43100.000000       -.10775000000E-01   0.10717973609E-02   0.10717973609E-02    0.0000000000        0.0000000000        0.0000000000       -681.44308295       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83608326899       0.78099810314E-01    3.4000000000       -263.01636468        1.3299039004        1.0000000000       -.25000000000E-06   0.31151866464E-07   0.31151866464E-07    0.0000000000        0.0000000000        0.0000000000       -.96513758302E-02   0.90219117009E-03   0.90219117009E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -263.01649367       0.35350062364E-06   0.72261010932E-02   
 44100.000000        44100.000000       -.11025000000E-01   0.11030524909E-02   0.11030524909E-02    0.0000000000        0.0000000000        0.0000000000       -683.54078302       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83573905126       0.77832837333E-01    3.4000000000       -263.98560492        1.3303144298        1.0000000000       -.25000000000E-06   0.31338895807E-07   0.31338895807E-07    0.0000000000        0.0000000000        0.0000000000       -.98886199769E-02   0.93153292210E-03   0.93153292210E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -263.98573224       0.34215436937E-06   0.72916050298E-02   
 45100.000000        45100.000000       -.11275000000E-01   0.11344920315E-02   0.11344920315E-02    0.0000000000        0.0000000000        0.0000000000       -685.59028868       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83539557500       0.77564598150E-01    3.4000000000       -264.93308709        1.3307269062        1.0000000000       -.25000000000E-06   0.31521187353E-07   0.31521187353E-07    0.0000000000        0.0000000000        0.0000000000       -.10126157188E-01   0.96110304429E-03   0.96110304429E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -264.93321276       0.33128060005E-06   0.73551597476E-02   
 46100.000000        46100.000000       -.11525000000E-01   0.11661113305E-02   0.11661113305E-02    0.0000000000        0.0000000000        0.0000000000       -687.59340471       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83505282276       0.77295155713E-01    3.4000000000       -265.85956966        1.3311412329        1.0000000000       -.25000000000E-06   0.31698896293E-07   0.31698896293E-07    0.0000000000        0.0000000000        0.0000000000       -.10363976488E-01   0.99089523843E-03   0.99089523843E-03    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -265.85969369       0.32085793209E-06   0.74168511516E-02   
 47100.000000        47100.000000       -.11775000000E-01   0.11979058886E-02   0.11979058886E-02    0.0000000000        0.0000000000        0.0000000000       -689.55186255       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83471077763       0.77024569893E-01    3.4000000000       -266.76578397        1.3315573179        1.0000000000       -.25000000000E-06   0.31872173085E-07   0.31872173085E-07    0.0000000000        0.0000000000        0.0000000000       -.10602067350E-01   0.10209034257E-02   0.10209034257E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -266.76590638       0.31086606357E-06   0.74767608327E-02   
 48100.000000        48100.000000       -.12025000000E-01   0.12298713542E-02   0.12298713542E-02    0.0000000000        0.0000000000        0.0000000000       -691.46732362       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83436942329       0.76752897657E-01    3.4000000000       -267.65243523        1.3319750734        1.0000000000       -.25000000000E-06   0.32041163555E-07   0.32041163555E-07    0.0000000000        0.0000000000        0.0000000000       -.10840419669E-01   0.10511217392E-02   0.10511217392E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -267.65255604       0.30128571392E-06   0.75349663092E-02   
 49100.000000        49100.000000       -.12275000000E-01   0.12620035190E-02   0.12620035190E-02    0.0000000000        0.0000000000        0.0000000000       -693.34138244       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83402874393       0.76480193225E-01    3.4000000000       -268.52020343        1.3323944161        1.0000000000       -.25000000000E-06   0.32206008993E-07   0.32206008993E-07    0.0000000000        0.0000000000        0.0000000000       -.11079023751E-01   0.10815445162E-02   0.10815445162E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -268.52032266       0.29209856718E-06   0.75915412530E-02   
 50100.000000        50100.000000       -.12525000000E-01   0.12942983136E-02   0.12942983136E-02    0.0000000000        0.0000000000        0.0000000000       -695.17556961       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83368872428       0.76206508228E-01    3.4000000000       -269.36974426        1.3328152667        1.0000000000       -.25000000000E-06   0.32366846253E-07   0.32366846253E-07    0.0000000000        0.0000000000        0.0000000000       -.11317870286E-01   0.11121662912E-02   0.11121662912E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -269.36986193       0.28328721854E-06   0.76465557047E-02   
 51100.000000        51100.000000       -.12775000000E-01   0.13267518032E-02   0.13267518032E-02    0.0000000000        0.0000000000        0.0000000000       -696.97135462       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83334934956       0.75931891845E-01    3.4000000000       -270.20168997        1.3332375495        1.0000000000       -.25000000000E-06   0.32523807864E-07   0.32523807864E-07    0.0000000000        0.0000000000        0.0000000000       -.11556950341E-01   0.11429817890E-02   0.11429817890E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -270.20180611       0.27483512396E-06   0.77000762707E-02   
 52100.000000        52100.000000       -.13025000000E-01   0.13593601828E-02   0.13593601828E-02    0.0000000000        0.0000000000        0.0000000000       -698.73014857       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83301060550       0.75656390938E-01    3.4000000000       -271.01665025        1.3336611924        1.0000000000       -.25000000000E-06   0.32677022130E-07   0.32677022130E-07    0.0000000000        0.0000000000        0.0000000000       -.11796255334E-01   0.11739859176E-02   0.11739859176E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -271.01676487       0.26672655282E-06   0.77521663144E-02   
 53100.000000        53100.000000       -.13275000000E-01   0.13921197740E-02   0.13921197740E-02    0.0000000000        0.0000000000        0.0000000000       -700.45330673       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83267247827       0.75380050176E-01    3.4000000000       -271.81521301        1.3340861268        1.0000000000       -.25000000000E-06   0.32826613247E-07   0.32826613247E-07    0.0000000000        0.0000000000        0.0000000000       -.12035777023E-01   0.12051737621E-02   0.12051737621E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -271.81532615       0.25894654325E-06   0.78028861311E-02   
 54100.000000        54100.000000       -.13525000000E-01   0.14250270199E-02   0.14250270199E-02    0.0000000000        0.0000000000        0.0000000000       -702.14213096       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83233495454       0.75102912151E-01    3.4000000000       -272.59794522        1.3345122872        1.0000000000       -.25000000000E-06   0.32972701404E-07   0.32972701404E-07    0.0000000000        0.0000000000        0.0000000000       -.12275507493E-01   0.12365405785E-02   0.12365405785E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -272.59805691       0.25148086011E-06   0.78522931155E-02   
 55100.000000        55100.000000       -.13775000000E-01   0.14580784818E-02   0.14580784818E-02    0.0000000000        0.0000000000        0.0000000000       -703.79787206       -500.00183673       -500.00183673        0.0000000000        0.0000000000        0.0000000000        71500.000000        78309.523810       0.83199802138       0.74825017490E-01    3.4000000000       -273.36539364        1.3349396110        1.0000000000       -.25000000000E-06   0.33115402894E-07   0.33115402894E-07    0.0000000000        0.0000000000        0.0000000000       -.12515439138E-01   0.12680817870E-02   0.12680817870E-02    0.0000000000        0.0000000000        0.0000000000        0.0000000000        0.0000000000       -273.36550390       0.24431595539E-06   0.79004419171E-02   
